,Equipement,coord_geo,DEP,DEPCOM
720329,Taxi-VTC,"(-0.5730094928225542, 44.880319260819796)",33,33063
720332,Taxi-VTC,"(-0.5459043320700987, 44.84042016457245)",33,33063
720350,Taxi-VTC,"(-0.6125309545320626, 44.827425939058216)",33,33063
720377,Taxi-VTC,"(-0.5442383949707434, 44.8748792975684)",33,33063
720395,Taxi-VTC,"(-0.5701885563254259, 44.82480022265567)",33,33063
720406,Zone Sports,"(-0.5929203793087802, 44.83384731795619)",33,33063
720411,Taxi-VTC,"(-0.5582629026864235, 44.82901475587113)",33,33063
720476,Taxi-VTC,"(-0.5502242760506915, 44.86552053549218)",33,33063
720479,Taxi-VTC,"(-0.5856968837375122, 44.857527442866626)",33,33063
720506,Taxi-VTC,"(-0.5417692996523334, 44.8437057209515)",33,33063
720525,Taxi-VTC,"(-0.5580105160489044, 44.829680671420654)",33,33063
720534,Taxi-VTC,"(-0.5709216016344112, 44.82864288248597)",33,33063
720550,Taxi-VTC,"(-0.578207377290214, 44.834301400955724)",33,33063
720565,Taxi-VTC,"(-0.5697216344685245, 44.87561375827259)",33,33063
720577,Taxi-VTC,"(-0.561549128244406, 44.86215723784733)",33,33063
720606,Taxi-VTC,"(-0.5857715739410874, 44.86137595709099)",33,33063
720673,Taxi-VTC,"(-0.5447743033866208, 44.87651056592714)",33,33063
720675,Espace Culturel,"(-0.5756081878205064, 44.84275248234868)",33,33063
720695,Zone Sports,"(-0.5673609554481365, 44.89844550475526)",33,33063
720700,Taxi-VTC,"(-0.5468574340286098, 44.87822397974713)",33,33063
720701,Espace Culturel,"(-0.579744874806559, 44.848026597289106)",33,33063
720705,Taxi-VTC,"(-0.5671604902157037, 44.85603237502696)",33,33063
720728,Espace Culturel,"(-0.580220720898315, 44.83884742636373)",33,33063
720729,Espace Culturel,"(-0.6002020122071371, 44.845113402302616)",33,33063
720731,Espace Culturel,"(-0.6002020122071371, 44.845113402302616)",33,33063
720732,Taxi-VTC,"(-0.5722649382841648, 44.82577599990305)",33,33063
720735,Espace Culturel,"(-0.5765858802570797, 44.838214681841606)",33,33063
720743,Espace Culturel,"(-0.5629024000591442, 44.827380529592084)",33,33063
720746,Zone Sports,"(-0.5673609554481365, 44.89844550475526)",33,33063
720749,Zone Sports,"(-0.5695104804330715, 44.898827048963184)",33,33063
720815,Taxi-VTC,"(-0.571744390332819, 44.84741028539971)",33,33063
720856,Taxi-VTC,"(-0.5780765475131018, 44.84403467910983)",33,33063
720863,Taxi-VTC,"(-0.5852192063488999, 44.85663530711371)",33,33063
720876,Taxi-VTC,"(-0.5787193149193037, 44.861802114283)",33,33063
720901,Taxi-VTC,"(-0.5758914673521741, 44.84192951575575)",33,33063
720918,Taxi-VTC,"(-0.5547281605535154, 44.83953351016877)",33,33063
720927,Taxi-VTC,"(-0.5530131656480275, 44.81714786617319)",33,33063
720938,Bibliothèque,"(-0.610452257588049, 44.83253886291389)",33,33063
720939,Bibliothèque,"(-0.5507684589679416, 44.82127182909815)",33,33063
720941,Zone Sports,"(-0.5676497272701574, 44.90075248364019)",33,33063
720943,Zone Sports,"(-0.5845099807537422, 44.85261335338462)",33,33063
720944,Bibliothèque,"(-0.5728188893269683, 44.87307058222179)",33,33063
720946,Bibliothèque,"(-0.5867592436186858, 44.83511024893544)",33,33063
720947,Bibliothèque,"(-0.5462748918422962, 44.87321902770894)",33,33063
720950,Bibliothèque,"(-0.5730157933279274, 44.856417958015605)",33,33063
720953,Zone Sports,"(-0.5891600964541706, 44.841043984531915)",33,33063
720954,Zone Sports,"(-0.6265699779405103, 44.84883984461104)",33,33063
720956,Zone Sports,"(-0.5792708604262332, 44.85851454193289)",33,33063
720957,Zone Sports,"(-0.6066600384193508, 44.84290970985253)",33,33063
720962,Cinéma,"(-0.5820037560631516, 44.84056902568794)",33,33063
720964,Cinéma,"(-0.5615784683202605, 44.84195691572987)",33,33063
720974,Espace Culturel,"(-0.5597195209692108, 44.83169661021346)",33,33063
720975,Zone Sports,"(-0.6050595231488431, 44.839942488044926)",33,33063
720979,Zone Sports,"(-0.5606605218442076, 44.86037514087214)",33,33063
720981,Zone Sports,"(-0.5879101262952144, 44.83765963641456)",33,33063
720986,Zone Sports,"(-0.5983202208541508, 44.829247027804925)",33,33063
720987,Zone Sports,"(-0.5907498097836047, 44.84730137493508)",33,33063
720989,Zone Sports,"(-0.6262909206014836, 44.84265715443054)",33,33063
720991,Zone Sports,"(-0.6225696693886748, 44.8562529273441)",33,33063
720992,Zone Sports,"(-0.5473698722615878, 44.8388556113847)",33,33063
720993,Zone Sports,"(-0.5629202894489121, 44.8274069921052)",33,33063
720995,Zone Sports,"(-0.6158901138019096, 44.85128848312801)",33,33063
720996,Zone Sports,"(-0.5903010969693472, 44.8399886275871)",33,33063
721001,Zone Sports,"(-0.5448806876003036, 44.84232385994828)",33,33063
721003,Zone Sports,"(-0.6229004609816301, 44.85743182040831)",33,33063
721004,Zone Sports,"(-0.5558207216012987, 44.83928795601681)",33,33063
721007,Zone Sports,"(-0.5658601935239489, 44.830565987543224)",33,33063
721008,Zone Sports,"(-0.6272605714017223, 44.843959345133406)",33,33063
721010,Zone Sports,"(-0.6051406260450786, 44.84335566742461)",33,33063
721012,Zone Sports,"(-0.6325297350170315, 44.85343968216553)",33,33063
721017,Zone Sports,"(-0.5751603596346704, 44.81745977217343)",33,33063
721026,Taxi-VTC,"(-0.5929470249310549, 44.827494366808594)",33,33063
721027,Zone Sports,"(-0.5782795383203562, 44.840422201865216)",33,33063
721029,Zone Sports,"(-0.5852206818129883, 44.83174423272891)",33,33063
721031,Zone Sports,"(-0.5749400251653117, 44.840475820485366)",33,33063
721033,Zone Sports,"(-0.5476104444563655, 44.888128113292844)",33,33063
721034,Zone Sports,"(-0.5612804279164046, 44.89734289868279)",33,33063
721035,Zone Sports,"(-0.5725808917155215, 44.836009524166634)",33,33063
721036,Zone Sports,"(-0.5877603909571544, 44.83765546794714)",33,33063
721176,Zone Sports,"(-0.5690307757822219, 44.85209402882614)",33,33063
721177,Zone Sports,"(-0.5542003738809061, 44.839664342381305)",33,33063
721184,Zone Sports,"(-0.5634201269873084, 44.827021419795024)",33,33063
721236,Zone Sports,"(-0.5821902483936975, 44.861133122014124)",33,33063
721252,Zone Sports,"(-0.5402302420317486, 44.848005996665705)",33,33063
721254,Cinéma,"(-0.572425433783591, 44.83920793991395)",33,33063
721277,Bibliothèque,"(-0.566898137539608, 44.83077594245255)",33,33063
721297,Taxi-VTC,"(-0.5762353805312014, 44.8321434233727)",33,33063
721343,Taxi-VTC,"(-0.5577435743541269, 44.82665484430772)",33,33063
721353,Taxi-VTC,"(-0.604618599115657, 44.83690070518755)",33,33063
721424,Taxi-VTC,"(-0.5425570282345937, 44.87606314751266)",33,33063
721447,Taxi-VTC,"(-0.5600752688393102, 44.84120090294488)",33,33063
721461,Taxi-VTC,"(-0.6009923241565902, 44.82027743103602)",33,33063
721476,Taxi-VTC,"(-0.5489567285813851, 44.86772669566532)",33,33063
721500,Zone Sports,"(-0.6216803204222013, 44.855038193828236)",33,33063
721502,Espace Culturel,"(-0.5722102376077832, 44.84856114785855)",33,33063
721591,Taxi-VTC,"(-0.5965440902730851, 44.84412297417831)",33,33063
721629,Taxi-VTC,"(-0.5856968837375122, 44.857527442866626)",33,33063
721647,Taxi-VTC,"(-0.5610052230260064, 44.84720472721456)",33,33063
721726,Taxi-VTC,"(-0.5885429770941346, 44.85580502737636)",33,33063
721784,Taxi-VTC,"(-0.5714138074376053, 44.87321855493313)",33,33063
721835,Taxi-VTC,"(-0.5858576460716621, 44.832020150953255)",33,33063
721836,Taxi-VTC,"(-0.5460874736691715, 44.843259524314085)",33,33063
721909,Taxi-VTC,"(-0.5793476327605522, 44.862162178902004)",33,33063
721917,Taxi-VTC,"(-0.5653296449656569, 44.86312093006593)",33,33063
721940,Taxi-VTC,"(-0.6017068290598423, 44.84466771847559)",33,33063
721956,Taxi-VTC,"(-0.5717858518039086, 44.839102094102536)",33,33063
721985,Taxi-VTC,"(-0.5795154631621547, 44.84442896607006)",33,33063
722003,Taxi-VTC,"(-0.6146936296428492, 44.85271815127703)",33,33063
722095,Taxi-VTC,"(-0.5834307547710299, 44.856428118487)",33,33063
722263,Taxi-VTC,"(-0.5431597702822706, 44.84313435716847)",33,33063
722286,Taxi-VTC,"(-0.5753001212577017, 44.84397207871037)",33,33063
722389,Taxi-VTC,"(-0.5543375455184341, 44.86888444519821)",33,33063
722400,Taxi-VTC,"(-0.6169442198115133, 44.85346432630771)",33,33063
722610,Taxi-VTC,"(-0.6008282896967254, 44.819579504057266)",33,33063
722762,Taxi-VTC,"(-0.5555230378028336, 44.869060423318935)",33,33063
722778,Taxi-VTC,"(-0.6202546149335839, 44.861262125759)",33,33063
722912,Taxi-VTC,"(-0.571744390332819, 44.84741028539971)",33,33063
722921,Taxi-VTC,"(-0.5447840363515289, 44.84009097427384)",33,33063
723032,Taxi-VTC,"(-0.5856968837375122, 44.857527442866626)",33,33063
723070,Taxi-VTC,"(-0.5798337878013603, 44.84280544058703)",33,33063
723080,Hôtel,"(-0.5738472205762852, 44.843048972250756)",33,33063
723083,Hôtel,"(-0.5594450621106076, 44.829780543850994)",33,33063
723086,Hôtel,"(-0.5694106835939587, 44.85894487076707)",33,33063
723096,Hôtel,"(-0.5556057119457322, 44.829532586783266)",33,33063
723100,Hôtel,"(-0.5654898966680085, 44.8897639694738)",33,33063
723103,Hôtel,"(-0.5711016269057454, 44.84136914797579)",33,33063
723104,Taxi-VTC,"(-0.5500677202615055, 44.877815812079476)",33,33063
723108,Hôtel,"(-0.5836983828001574, 44.83595274173415)",33,33063
723111,Hôtel,"(-0.5786737920639043, 44.84231473803489)",33,33063
723113,Hôtel,"(-0.5782955626638223, 44.84238281925803)",33,33063
723124,Hôtel,"(-0.5647288140838945, 44.89086929856254)",33,33063
723130,Taxi-VTC,"(-0.5460874736691715, 44.843259524314085)",33,33063
723142,Hôtel,"(-0.5800278366011759, 44.839471734817785)",33,33063
723147,Hôtel,"(-0.5830128606691003, 44.836147032393015)",33,33063
723159,Hôtel,"(-0.6025599130272768, 44.84818921729056)",33,33063
723161,Taxi-VTC,"(-0.6220089041481283, 44.85816050885476)",33,33063
723174,Hôtel,"(-0.5763216396704147, 44.84463554661679)",33,33063
723175,Hôtel,"(-0.5758892989989305, 44.84229720781661)",33,33063
723179,Hôtel,"(-0.5790708691408007, 44.84476776615118)",33,33063
723189,Hôtel,"(-0.5748980727126689, 44.84405028875587)",33,33063
723195,Hôtel,"(-0.5731704461970436, 44.8434024388542)",33,33063
723197,Hôtel,"(-0.5568146265046033, 44.82825388797321)",33,33063
723202,Hôtel,"(-0.5834894687452712, 44.836013568044045)",33,33063
723204,Hôtel,"(-0.6008909422801999, 44.84490420518956)",33,33063
723210,Hôtel,"(-0.5816551601117844, 44.844488772303094)",33,33063
723241,Hôtel,"(-0.5799120727194595, 44.84046324929916)",33,33063
723245,Hôtel,"(-0.5581170817978679, 44.886575123020265)",33,33063
723290,Hôtel,"(-0.5428213002132146, 44.8299885519897)",33,33063
723292,Hôtel,"(-0.579993895080031, 44.84335148220449)",33,33063
723294,Hôtel,"(-0.566756347790894, 44.88928941473215)",33,33063
723299,Hôtel,"(-0.5721593449073253, 44.84128912243032)",33,33063
723300,Hôtel,"(-0.571897922429551, 44.85053990818852)",33,33063
723304,Hôtel,"(-0.5787020602445684, 44.84073121888241)",33,33063
723305,Hôtel,"(-0.566756347790894, 44.88928941473215)",33,33063
723314,Zone Sports,"(-0.5855703482314273, 44.85877978492282)",33,33063
723315,Zone Sports,"(-0.551559820872912, 44.83899188787395)",33,33063
723320,Zone Sports,"(-0.5853211264504928, 44.858409307813396)",33,33063
723321,Zone Sports,"(-0.6225696693886748, 44.8562529273441)",33,33063
723323,Zone Sports,"(-0.5529905889050792, 44.83970310514637)",33,33063
723324,Zone Sports,"(-0.5808346905044619, 44.82848821954082)",33,33063
723327,Zone Sports,"(-0.5629202894489121, 44.8274069921052)",33,33063
723328,Zone Sports,"(-0.6225696693886748, 44.8562529273441)",33,33063
723330,Zone Sports,"(-0.542759504162007, 44.87698136501139)",33,33063
723331,Zone Sports,"(-0.5671506667444516, 44.833814038077044)",33,33063
723335,Zone Sports,"(-0.5606643622478804, 44.82931799388373)",33,33063
723336,Zone Sports,"(-0.566530247477647, 44.855950706341645)",33,33063
723338,Zone Sports,"(-0.6258990512259919, 44.84945662555646)",33,33063
723339,Zone Sports,"(-0.5998809617088318, 44.82808781476043)",33,33063
723342,Zone Sports,"(-0.5699804083322058, 44.82411566798437)",33,33063
723343,Zone Sports,"(-0.5700803187679861, 44.87194201591204)",33,33063
723346,Zone Sports,"(-0.5735210107788524, 44.82321752538822)",33,33063
723348,Zone Sports,"(-0.5998809617088318, 44.82808781476043)",33,33063
723351,Zone Sports,"(-0.5448806876003036, 44.84232385994828)",33,33063
723355,Zone Sports,"(-0.6158901138019096, 44.85128848312801)",33,33063
723358,Zone Sports,"(-0.5821407799136828, 44.86154930082771)",33,33063
723359,Zone Sports,"(-0.6265699779405103, 44.84883984461104)",33,33063
723361,Zone Sports,"(-0.5459500972114631, 44.84639933361238)",33,33063
723362,Zone Sports,"(-0.5820197432839338, 44.85034149950204)",33,33063
723366,Zone Sports,"(-0.5448806876003036, 44.84232385994828)",33,33063
723369,Zone Sports,"(-0.5527206533441399, 44.87385102285572)",33,33063
723388,Taxi-VTC,"(-0.5460874736691715, 44.843259524314085)",33,33063
723403,Taxi-VTC,"(-0.5551863050365935, 44.861001045384576)",33,33063
723416,Taxi-VTC,"(-0.5699909743001316, 44.82489941295114)",33,33063
723438,Taxi-VTC,"(-0.5603501543914512, 44.841027150887506)",33,33063
723501,Enseignement Secondaire,"(-0.573072740866102, 44.83354768057026)",33,33063
723504,École maternelle,"(-0.5762212281865545, 44.82757813647848)",33,33063
723505,Enseignement Secondaire,"(-0.5853763200069427, 44.8269418111536)",33,33063
723506,Enseignement Secondaire,"(-0.5555753329268369, 44.839353502870594)",33,33063
723508,Enseignement Secondaire,"(-0.5932228879111479, 44.83396279188284)",33,33063
723509,Enseignement Secondaire,"(-0.5636965228171926, 44.83005964722064)",33,33063
723511,Enseignement Secondaire,"(-0.5702451733385896, 44.82409722911494)",33,33063
723513,Enseignement Secondaire,"(-0.6169412807710517, 44.855469500960304)",33,33063
723515,Enseignement supérieur,"(-0.5580970195933993, 44.8446251331867)",33,33063
723516,Enseignement supérieur,"(-0.5706860219224922, 44.83045305725303)",33,33063
723517,École maternelle,"(-0.5824370483239311, 44.838954125709975)",33,33063
723518,École maternelle,"(-0.5760610689854857, 44.875039059391206)",33,33063
723519,École maternelle,"(-0.5886589274920405, 44.83124187068939)",33,33063
723520,École maternelle,"(-0.5972896185023614, 44.828837045528864)",33,33063
723521,École maternelle,"(-0.5720987451365529, 44.856423155584174)",33,33063
723522,École maternelle,"(-0.5554107528449546, 44.815472296431665)",33,33063
723524,École maternelle,"(-0.549003490339895, 44.88026881081779)",33,33063
723527,École maternelle,"(-0.5510241290875997, 44.82371320278407)",33,33063
723529,École maternelle,"(-0.5609681330844447, 44.82410265776029)",33,33063
723530,École maternelle,"(-0.5966451776184297, 44.825696323450714)",33,33063
723531,École maternelle,"(-0.5850042250468838, 44.82357323360441)",33,33063
723532,École maternelle,"(-0.5674221700792927, 44.833382618734106)",33,33063
723533,École maternelle,"(-0.5832298810628654, 44.850761157799276)",33,33063
723534,École maternelle,"(-0.5850125037037371, 44.84772578961735)",33,33063
723535,École maternelle,"(-0.5530013608634856, 44.84195496732024)",33,33063
723537,École maternelle,"(-0.5886151636627227, 44.843676179746325)",33,33063
723540,École maternelle,"(-0.571900197557711, 44.81864004556345)",33,33063
723542,École maternelle,"(-0.5891367393385359, 44.83770646728729)",33,33063
723543,École maternelle,"(-0.5425528133623917, 44.85022009523861)",33,33063
723544,École maternelle,"(-0.6151881424771746, 44.85126810159985)",33,33063
723545,École maternelle,"(-0.605305617267121, 44.838527605859575)",33,33063
723564,École maternelle,"(-0.6058050027268348, 44.84279240618602)",33,33063
723568,École maternelle,"(-0.5627872354796312, 44.827824938570195)",33,33063
723570,Enseignement supérieur,"(-0.5619855399864666, 44.8307193562864)",33,33063
723572,École maternelle,"(-0.615798288732625, 44.85476050119873)",33,33063
723573,Taxi-VTC,"(-0.5505701834708752, 44.86496673494842)",33,33063
723574,Enseignement Secondaire,"(-0.5733044623896095, 44.855857090385875)",33,33063
723575,Enseignement Secondaire,"(-0.5771063716112422, 44.83433601958355)",33,33063
723576,Enseignement Secondaire,"(-0.5819615275348528, 44.82393654191328)",33,33063
723578,Enseignement Secondaire,"(-0.5945515706687637, 44.85212529534532)",33,33063
723579,Enseignement Secondaire,"(-0.58154609804759, 44.843176455887196)",33,33063
723581,Enseignement Secondaire,"(-0.5520115738883187, 44.84306906343617)",33,33063
723582,Enseignement Secondaire,"(-0.5814396254325884, 44.824807789304195)",33,33063
723584,Enseignement Secondaire,"(-0.5970924695792125, 44.853853582337756)",33,33063
723585,Enseignement Secondaire,"(-0.5892613433427131, 44.843598491168656)",33,33063
723586,Enseignement Secondaire,"(-0.580067204306133, 44.832143253696294)",33,33063
723587,Enseignement Secondaire,"(-0.5585672066259922, 44.84288956834378)",33,33063
723588,Enseignement Secondaire,"(-0.5712394070170951, 44.84745808890339)",33,33063
723589,Enseignement Secondaire,"(-0.6073737597275067, 44.83453892712832)",33,33063
723590,Enseignement Secondaire,"(-0.5941612521143068, 44.84978923897363)",33,33063
723592,Enseignement Secondaire,"(-0.553823774804616, 44.84153928127567)",33,33063
723594,Enseignement Secondaire,"(-0.5800610679433598, 44.82769666389149)",33,33063
723596,Enseignement Secondaire,"(-0.5757884827298819, 44.83933812263082)",33,33063
723601,Enseignement Secondaire,"(-0.5504666323294729, 44.873924061388244)",33,33063
723602,Enseignement supérieur,"(-0.5601019589890731, 44.8304752237972)",33,33063
723616,Enseignement supérieur,"(-0.6057973694373894, 44.82622462872192)",33,33063
723618,Enseignement Secondaire,"(-0.5645451466344874, 44.864177173057506)",33,33063
723623,École maternelle,"(-0.6201703488484105, 44.84398460144579)",33,33063
723627,Enseignement supérieur,"(-0.5795702799202556, 44.83680526617077)",33,33063
723628,Enseignement supérieur,"(-0.6136663274046031, 44.82593780673841)",33,33063
723629,Enseignement supérieur,"(-0.5694774537170908, 44.858639900157215)",33,33063
723632,Enseignement supérieur,"(-0.6056316334131766, 44.8253593951868)",33,33063
723634,Enseignement Secondaire,"(-0.5672613421682301, 44.86641692658095)",33,33063
723635,École maternelle,"(-0.631648077133356, 44.84480718410453)",33,33063
723637,Enseignement supérieur,"(-0.6046075352442909, 44.82601727018264)",33,33063
723638,Enseignement supérieur,"(-0.5749134414184689, 44.85348631493447)",33,33063
723640,Enseignement Secondaire,"(-0.5814104953055312, 44.82486731169369)",33,33063
723641,Enseignement Secondaire,"(-0.5819823265363938, 44.82388539979083)",33,33063
723643,Enseignement supérieur,"(-0.5561982334540919, 44.85894647905004)",33,33063
723644,Enseignement Secondaire,"(-0.5941183849046309, 44.849832086225724)",33,33063
723645,Enseignement Secondaire,"(-0.5799927456862622, 44.832147460025055)",33,33063
723649,Enseignement supérieur,"(-0.5719614906702936, 44.83107169425591)",33,33063
723650,Enseignement Secondaire,"(-0.5965231969510547, 44.83116733689674)",33,33063
723653,Enseignement Secondaire,"(-0.6099365776943588, 44.83480161825531)",33,33063
723654,Enseignement supérieur,"(-0.556797640704883, 44.863566004629426)",33,33063
723656,Enseignement supérieur,"(-0.5735482155623608, 44.837515895317885)",33,33063
723659,Enseignement supérieur,"(-0.6060434013432296, 44.82786684697134)",33,33063
723661,Enseignement supérieur,"(-0.5602199822130252, 44.86537591413702)",33,33063
723665,Enseignement supérieur,"(-0.5705138775192281, 44.85182639603939)",33,33063
723670,Enseignement supérieur,"(-0.5760718998082826, 44.84555756307357)",33,33063
723672,Enseignement Secondaire,"(-0.5957776187497571, 44.84416792360002)",33,33063
723674,Enseignement supérieur,"(-0.5717087383736263, 44.83546081573912)",33,33063
723675,Enseignement supérieur,"(-0.5666579653239239, 44.829566983771315)",33,33063
723677,Enseignement Secondaire,"(-0.5751671531074798, 44.87571046310393)",33,33063
723678,Enseignement supérieur,"(-0.5572119069140511, 44.85956558680203)",33,33063
723679,Enseignement supérieur,"(-0.5744672695703027, 44.87638372107606)",33,33063
723680,Taxi-VTC,"(-0.5582629026864235, 44.82901475587113)",33,33063
723682,Enseignement supérieur,"(-0.5642601387615649, 44.855838907046845)",33,33063
723687,Enseignement supérieur,"(-0.5672956322212492, 44.792436936961145)",33,33063
723688,Enseignement supérieur,"(-0.6066833710705564, 44.83434057200317)",33,33063
723689,Enseignement supérieur,"(-0.5698438199223772, 44.79941608253169)",33,33063
723690,Enseignement supérieur,"(-0.5784070075290926, 44.86392564899208)",33,33063
723691,Enseignement supérieur,"(-0.6091964141914628, 44.85298186279148)",33,33063
723694,Enseignement supérieur,"(-0.5694077100771706, 44.82927121781241)",33,33063
723695,Enseignement supérieur,"(-0.5838592424164107, 44.84527918187314)",33,33063
